Date,Ticker,Open,High,Low,Close,AdjClose,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI_14,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR_14,Stoch_K,Stoch_D,OBV,Daily_Return
2021-02-03,SPY,428.65,430.68,415.2,417.82,417.82,81691580,409.03,,,417.63,,,,,68.19,438.11,409.03,379.94,0.1422,7.57,43.42,71.0,678407098,-0.0215
2021-02-04,SPY,416.27,420.41,412.33,416.46,416.46,49671558,410.62,,,417.45,,,,,66.38,437.59,410.62,383.65,0.1314,7.61,39.51,53.97,628735540,-0.0033
2021-02-05,SPY,416.56,417.58,411.16,412.61,412.61,59023085,411.9,,,416.71,405.08,11.629,,,61.42,436.6,411.9,387.2,0.1199,7.52,28.44,37.12,569712455,-0.0092
2021-02-08,SPY,412.06,414.6,404.73,405.56,405.56,63197120,412.81,,,414.99,405.11,9.878,,,53.53,435.06,412.81,390.56,0.1078,7.69,8.17,25.37,506515335,-0.0171
2021-02-09,SPY,408.97,410.48,404.33,406.03,406.03,53456834,413.64,,,413.61,405.18,8.432,,,53.95,433.42,413.64,393.87,0.0956,7.58,9.52,15.37,559972169,0.0012
2021-02-10,SPY,403.26,414.26,398.08,412.53,412.53,77591269,414.61,,,413.45,405.73,7.721,,,59.47,432.06,414.61,397.15,0.0842,8.19,36.66,18.11,637563438,0.016
2021-02-11,SPY,413.58,414.45,409.76,409.95,409.95,58023410,414.93,,,412.91,406.04,6.87,,,56.57,431.78,414.93,398.07,0.0812,7.94,30.11,25.43,579540028,-0.0063
2021-02-12,SPY,409.18,413.16,396.86,403.04,403.04,68277768,414.81,,,411.39,405.82,5.574,,,49.6,431.96,414.81,397.66,0.0827,8.54,15.21,27.32,511262260,-0.0169
2021-02-15,SPY,402.59,406.28,399.23,400.85,400.85,55352989,414.41,,,409.77,405.45,4.32,,,47.6,432.44,414.41,396.38,0.087,8.43,9.82,18.38,455909271,-0.0054
2021-02-16,SPY,401.68,404.45,396.08,402.48,402.48,47255157,414.11,,,408.65,405.23,3.419,,,49.24,432.72,414.11,395.49,0.0899,8.43,15.45,13.49,503164428,0.0041
2021-02-17,SPY,400.54,401.89,398.52,401.06,401.06,39021080,413.61,,,407.48,404.92,2.56,6.711,-4.151,47.84,433.04,413.61,394.18,0.094,8.11,12.02,12.43,464143348,-0.0035
2021-02-18,SPY,400.89,406.73,400.88,404.05,404.05,39274048,413.49,,,406.95,404.86,2.097,5.789,-3.691,51.01,433.12,413.49,393.86,0.095,7.95,19.24,15.57,503417396,0.0075
2021-02-19,SPY,406.21,407.43,401.49,402.3,402.3,42592510,413.16,,,406.24,404.67,1.571,4.945,-3.374,49.13,433.31,413.16,393.02,0.0975,7.8,16.52,15.93,460824886,-0.0043
2021-02-22,SPY,402.83,411.17,399.86,408.45,408.45,48016731,412.92,,,406.58,404.95,1.631,4.282,-2.651,55.36,433.16,412.92,392.67,0.0981,8.06,35.75,23.84,508841617,0.0153
2021-02-23,SPY,410.12,412.03,404.23,407.91,407.91,44566668,412.52,,,406.78,405.17,1.616,3.749,-2.133,54.73,432.83,412.52,392.21,0.0985,8.04,48.62,33.63,464274949,-0.0013
2021-02-24,SPY,405.92,412.21,403.74,408.62,408.62,48399127,411.82,,,407.06,405.42,1.643,3.328,-1.685,55.45,431.66,411.82,391.98,0.0963,8.07,58.33,47.57,512674076,0.0017
2021-02-25,SPY,407.56,416.98,402.45,415.8,415.8,69459798,411.34,,,408.41,406.19,2.218,3.106,-0.888,62.05,430.29,411.34,392.4,0.0921,8.53,94.35,67.1,582133874,0.0176
2021-02-26,SPY,414.17,424.22,412.41,421.23,421.23,57695866,410.83,,,410.38,407.3,3.077,3.1,-0.023,66.14,428.02,410.83,393.63,0.0837,8.76,89.37,80.68,639829740,0.0131
2021-03-01,SPY,418.07,425.34,417.39,420.98,420.98,56827506,410.24,,,412.01,408.32,3.694,3.219,0.475,65.78,425.01,410.24,395.46,0.072,8.71,85.1,89.61,583002234,-0.0006
2021-03-02,SPY,421.79,423.0,419.02,420.19,420.19,49010582,409.9,,,413.27,409.2,4.073,3.39,0.683,64.62,423.37,409.9,396.42,0.0657,8.37,82.4,85.62,533991652,-0.0019
2021-03-03,SPY,418.84,428.23,415.91,421.64,421.64,56108422,410.09,,,414.56,410.12,4.439,3.6,0.839,65.82,424.1,410.09,396.07,0.0683,8.65,79.5,82.33,590100074,0.0035
2021-03-04,SPY,421.41,421.43,416.79,419.45,419.45,58255530,410.24,,,415.31,410.81,4.501,3.78,0.721,62.38,424.58,410.24,395.89,0.0699,8.38,72.69,78.2,531844544,-0.0052
2021-03-05,SPY,418.7,429.72,412.45,428.54,428.54,73618230,411.03,,,417.35,412.12,5.223,4.068,1.154,69.5,427.44,411.03,394.63,0.0798,9.01,96.49,82.9,605462774,0.0217
2021-03-08,SPY,428.92,430.01,425.16,429.96,429.96,48959744,412.25,,,419.29,413.44,5.842,4.423,1.419,70.44,430.38,412.25,394.12,0.088,8.72,99.84,89.67,654422518,0.0033
2021-03-09,SPY,430.05,447.36,427.86,442.27,442.27,72702950,414.06,,,422.82,415.58,7.243,4.987,2.256,77.05,436.16,414.06,391.97,0.1067,9.49,89.28,95.21,727125468,0.0286
2021-03-10,SPY,439.73,446.73,437.07,445.77,445.77,60193781,415.73,,,426.35,417.82,8.537,5.697,2.84,78.52,441.76,415.73,389.7,0.1252,9.5,96.65,95.26,787319249,0.0079
2021-03-11,SPY,446.87,450.48,446.48,447.69,447.69,61550568,417.61,410.37,,429.64,420.03,9.607,6.479,3.128,79.31,446.96,417.61,388.27,0.1405,9.16,94.49,93.48,848869817,0.0043
2021-03-12,SPY,447.17,449.93,444.53,448.19,448.19,50015391,419.87,411.82,,432.49,422.11,10.375,7.258,3.117,79.52,451.26,419.87,388.48,0.1495,8.89,95.23,95.46,898885208,0.0011
2021-03-15,SPY,448.01,449.41,435.74,439.65,439.65,68687816,421.81,413.01,,433.59,423.41,10.178,7.842,2.336,67.03,453.05,421.81,390.57,0.1481,9.23,77.45,89.06,830197392,-0.0191
2021-03-16,SPY,439.74,446.23,437.02,443.24,443.24,65715010,423.85,414.23,,435.08,424.88,10.194,8.312,1.881,69.22,455.1,423.85,392.6,0.1474,9.23,84.93,85.87,895912402,0.0082
2021-03-17,SPY,441.36,454.89,440.15,450.94,450.94,71944798,426.34,415.56,,437.52,426.81,10.704,8.791,1.913,73.31,457.88,426.34,394.81,0.1479,9.62,90.7,84.36,967857200,0.0174
2021-03-18,SPY,452.58,454.35,448.09,450.09,450.09,47974760,428.65,416.87,,439.45,428.54,10.914,9.215,1.699,72.17,460.06,428.65,397.23,0.1466,9.38,88.69,88.11,919882440,-0.0019
2021-03-19,SPY,449.81,455.27,449.74,454.22,454.22,42234241,431.24,418.21,,441.72,430.44,11.284,9.629,1.655,74.26,462.09,431.24,400.39,0.1431,9.11,97.55,92.31,962116681,0.0092
2021-03-22,SPY,454.01,462.84,447.11,448.45,448.45,57516955,433.24,419.43,,442.76,431.77,10.985,9.9,1.084,66.71,463.09,433.24,403.39,0.1378,9.58,71.44,85.89,904599726,-0.0127
2021-03-23,SPY,446.3,449.79,438.62,442.23,442.23,43880256,434.96,420.49,,442.68,432.55,10.129,9.946,0.183,59.66,462.65,434.96,407.26,0.1273,9.69,59.1,76.03,860719470,-0.0139
2021-03-24,SPY,440.55,450.24,434.91,449.11,449.11,50376407,436.98,421.61,,443.67,433.77,9.892,9.935,-0.043,64.17,462.52,436.98,411.45,0.1169,10.1,72.75,67.76,911095877,0.0156
2021-03-25,SPY,449.88,460.47,447.27,454.42,454.42,46131705,438.91,422.63,,445.32,435.3,10.017,9.951,0.065,67.22,463.57,438.91,414.25,0.1124,10.32,77.65,69.84,957227582,0.0118
2021-03-26,SPY,456.81,461.47,452.43,456.2,456.2,43794688,440.66,423.64,,446.99,436.85,10.143,9.99,0.153,68.19,465.02,440.66,416.31,0.1105,10.23,81.02,77.14,1001022270,0.0039
2021-03-29,SPY,455.56,457.63,446.77,447.77,447.77,58881870,442.0,424.42,,447.11,437.66,9.453,9.882,-0.429,59.2,464.77,442.0,419.23,0.103,10.27,46.04,68.24,942140400,-0.0185
2021-03-30,SPY,446.59,449.35,445.64,447.57,447.57,52038449,443.37,425.2,,447.18,438.39,8.789,9.664,-0.874,59.0,463.92,443.37,422.82,0.0927,9.8,45.33,57.46,890101951,-0.0004
2021-03-31,SPY,448.61,452.4,442.09,442.23,442.23,74046967,444.4,425.83,,446.42,438.68,7.743,9.28,-1.537,53.81,462.39,444.4,426.41,0.081,9.84,26.21,39.19,816054984,-0.0119
2021-04-01,SPY,443.3,443.55,441.67,443.32,443.32,47608985,445.59,426.56,,445.94,439.02,6.922,8.808,-1.886,54.69,459.51,445.59,431.67,0.0625,9.27,30.11,33.88,863663969,0.0025
2021-04-02,SPY,443.8,446.32,437.11,441.68,441.68,55703574,446.25,427.22,,445.29,439.22,6.069,8.26,-2.191,53.05,457.95,446.25,434.55,0.0524,9.27,24.24,26.85,807960395,-0.0037
2021-04-05,SPY,443.63,445.35,442.52,442.57,442.57,56624315,446.88,427.81,,444.87,439.47,5.403,7.689,-2.286,53.86,456.1,446.88,437.66,0.0413,8.87,27.43,27.26,864584710,0.002
2021-04-06,SPY,443.41,448.74,440.75,445.94,445.94,57272691,447.06,428.41,,445.03,439.95,5.088,7.169,-2.081,56.87,456.05,447.06,438.08,0.0402,8.8,39.49,30.39,921857401,0.0076
2021-04-07,SPY,444.02,446.78,442.89,445.25,445.25,42332070,447.04,428.86,,445.07,440.34,4.728,6.681,-1.952,56.07,456.04,447.04,438.03,0.0403,8.45,37.02,34.65,879525331,-0.0015
2021-04-08,SPY,448.37,460.27,445.2,455.39,455.39,57692330,447.42,429.46,,446.66,441.45,5.201,6.385,-1.183,64.13,457.14,447.42,437.71,0.0434,8.93,73.33,49.95,937217661,0.0228
2021-04-09,SPY,454.13,464.27,452.39,459.63,459.63,66792509,447.99,430.02,,448.65,442.8,5.851,6.278,-0.427,66.87,459.07,447.99,436.92,0.0495,9.14,84.2,64.85,1004010170,0.0093
2021-04-12,SPY,460.32,471.9,459.56,467.75,467.75,58294173,449.4,430.72,,451.59,444.65,6.941,6.411,0.531,71.37,462.78,449.4,436.02,0.0595,9.37,88.78,82.1,1062304343,0.0177
2021-04-13,SPY,469.14,473.47,465.89,472.17,472.17,56756216,450.85,431.62,,454.76,446.69,8.069,6.742,1.326,73.49,467.18,450.85,434.51,0.0724,9.24,96.42,89.8,1119060559,0.0094
2021-04-14,SPY,473.34,483.56,470.11,477.44,477.44,68844210,452.17,432.82,,458.25,448.97,9.28,7.25,2.031,75.78,472.2,452.17,432.14,0.0886,9.54,86.82,90.68,1187904769,0.0112
2021-04-15,SPY,478.92,481.59,476.95,477.68,477.68,63629910,453.55,434.04,,461.24,451.09,10.143,7.829,2.315,75.88,476.42,453.55,430.69,0.1008,9.19,87.34,90.2,1251534679,0.0005
2021-04-16,SPY,476.93,483.66,471.67,480.71,480.71,65881054,454.88,435.4,,464.23,453.29,10.945,8.452,2.494,77.2,480.63,454.88,429.12,0.1132,9.39,93.66,89.28,1317415733,0.0063
2021-04-19,SPY,480.85,481.52,478.87,480.79,480.79,54259288,456.49,436.91,,466.78,455.32,11.456,9.053,2.403,77.23,484.4,456.49,428.59,0.1223,8.91,93.83,91.61,1371675021,0.0002
2021-04-20,SPY,482.15,490.41,479.8,486.83,486.83,47611125,458.72,438.52,,469.86,457.66,12.206,9.683,2.523,79.77,488.76,458.72,428.68,0.131,9.03,93.28,93.59,1419286146,0.0126
2021-04-21,SPY,487.96,497.51,483.31,497.45,497.45,59965117,461.14,440.22,,474.11,460.61,13.503,10.447,3.056,83.3,495.2,461.14,427.07,0.1477,9.4,99.9,95.67,1479251263,0.0218
2021-04-22,SPY,498.67,499.46,487.71,492.58,492.58,45863205,463.05,441.88,,476.95,462.97,13.976,11.153,2.823,76.69,499.58,463.05,426.52,0.1578,9.57,88.28,93.82,1433388058,-0.0098
2021-04-23,SPY,493.75,500.33,493.57,495.93,495.93,57836294,465.03,443.73,,479.87,465.41,14.455,11.813,2.642,77.99,504.09,465.03,425.97,0.168,9.44,92.61,93.6,1491224352,0.0068
2021-04-26,SPY,495.15,497.87,488.75,491.67,491.67,53147875,467.23,445.55,,481.69,467.36,14.326,12.316,2.01,72.48,507.09,467.23,427.37,0.1706,9.41,84.92,88.61,1438076477,-0.0086
2021-04-27,SPY,494.29,499.92,492.45,494.33,494.33,52545089,469.57,447.39,,483.63,469.36,14.273,12.707,1.566,73.73,510.02,469.57,429.11,0.1723,9.33,89.12,88.89,1490621566,0.0054
2021-04-28,SPY,494.29,510.86,493.88,505.78,505.78,64665835,472.74,449.48,,487.04,472.06,14.983,13.162,1.82,78.29,514.08,472.74,431.41,0.1749,9.88,91.31,88.45,1555287401,0.0232
2021-04-29,SPY,509.44,513.73,499.63,502.79,502.79,43498517,475.72,451.46,,489.46,474.33,15.129,13.556,1.574,74.64,516.72,475.72,434.72,0.1724,10.18,79.8,86.74,1511788884,-0.0059
2021-04-30,SPY,504.57,516.02,500.33,512.46,512.46,64712072,479.26,453.66,,493.0,477.16,15.843,14.013,1.83,78.18,520.11,479.26,438.4,0.1705,10.57,92.9,88.0,1576500956,0.0192
2021-05-03,SPY,514.1,521.37,513.67,516.95,516.95,67495135,482.98,455.83,,496.68,480.1,16.58,14.527,2.054,79.61,523.33,482.98,442.62,0.1671,10.45,91.38,88.03,1643996091,0.0088
2021-05-04,SPY,517.82,518.71,508.2,509.49,509.49,76495269,486.15,457.86,,498.65,482.28,16.374,14.896,1.478,71.29,524.29,486.15,448.02,0.1569,10.46,76.1,86.79,1567500822,-0.0144
2021-05-05,SPY,511.66,513.64,496.13,498.11,498.11,74182772,488.8,459.65,,498.57,483.45,15.117,14.94,0.177,60.84,522.27,488.8,455.32,0.137,10.96,53.2,73.56,1493318050,-0.0223
2021-05-06,SPY,495.98,496.22,491.95,494.06,494.06,41411205,490.73,461.22,,497.88,484.24,13.638,14.68,-1.042,57.61,520.53,490.73,460.93,0.1214,10.62,35.74,55.01,1451906845,-0.0081
2021-05-07,SPY,497.17,501.35,483.58,485.81,485.81,83366064,492.04,462.51,,496.02,484.36,11.665,14.077,-2.412,51.59,518.35,492.04,465.72,0.107,11.13,14.46,34.47,1368540781,-0.0167
2021-05-10,SPY,487.16,492.4,486.16,489.5,489.5,60123513,493.13,463.88,,495.02,484.74,10.281,13.318,-3.037,53.91,517.02,493.13,469.23,0.0969,10.81,16.26,22.15,1428664294,0.0076
2021-05-11,SPY,485.09,495.43,483.36,492.92,492.92,73662418,494.16,465.33,,494.69,485.34,9.352,12.525,-3.173,56.01,516.05,494.16,472.28,0.0886,10.9,25.15,18.62,1502326712,0.007
2021-05-12,SPY,493.83,494.15,489.8,491.98,491.98,55808818,494.89,466.74,,494.28,485.83,8.443,11.708,-3.266,55.27,515.43,494.89,474.35,0.083,10.43,22.68,21.36,1446517894,-0.0019
2021-05-13,SPY,489.36,496.58,486.77,495.98,495.98,61801382,495.81,468.27,,494.54,486.59,7.953,10.957,-3.004,57.84,514.77,495.81,476.85,0.0765,10.38,33.2,27.01,1508319276,0.0081
2021-05-14,SPY,495.23,496.3,486.34,493.17,493.17,64449461,496.43,469.56,,494.33,487.07,7.255,10.217,-2.962,55.43,514.14,496.43,478.72,0.0714,10.35,25.81,27.23,1443869815,-0.0057
2021-05-17,SPY,492.95,496.98,484.55,485.48,485.48,58347916,496.66,470.67,,492.97,486.96,6.012,9.376,-3.364,49.36,513.65,496.66,479.68,0.0684,10.5,5.58,21.53,1385521899,-0.0156
2021-05-18,SPY,486.02,493.11,477.11,485.48,485.48,49681192,496.6,471.54,,491.82,486.85,4.969,8.494,-3.525,49.36,513.75,496.6,479.44,0.0691,10.89,18.91,16.77,1385521899,0.0
2021-05-19,SPY,482.21,492.7,481.28,489.7,489.7,62468685,496.21,472.42,,491.49,487.06,4.432,7.682,-3.25,52.66,513.61,496.21,478.8,0.0702,10.93,28.45,17.64,1447990584,0.0087
2021-05-20,SPY,489.07,491.92,487.25,488.06,488.06,35117977,495.98,473.22,,490.96,487.13,3.83,6.912,-3.081,51.26,513.69,495.98,478.28,0.0714,10.48,24.74,24.03,1412872607,-0.0033
2021-05-21,SPY,485.33,492.09,483.94,487.51,487.51,60719334,495.56,474.01,,490.43,487.16,3.271,6.183,-2.912,50.77,513.65,495.56,477.48,0.073,10.32,25.0,26.06,1352153273,-0.0011
2021-05-24,SPY,486.55,487.48,484.34,486.23,486.23,48294765,495.29,474.94,,489.78,487.09,2.694,5.486,-2.792,49.59,513.76,495.29,476.82,0.0746,9.81,24.97,24.9,1303858508,-0.0026
2021-05-25,SPY,484.3,490.41,484.05,489.14,489.14,61626174,495.03,475.86,,489.69,487.24,2.443,4.877,-2.434,52.31,513.69,495.03,476.37,0.0754,9.56,49.63,33.2,1365484682,0.006
2021-05-26,SPY,487.74,488.01,482.2,484.32,484.32,59989749,493.96,476.53,,488.86,487.03,1.834,4.268,-2.435,47.72,512.49,493.96,475.42,0.075,9.37,29.74,34.78,1305494933,-0.0099
2021-05-27,SPY,486.03,486.18,483.6,485.06,485.06,57665789,493.07,477.23,,488.28,486.88,1.395,3.694,-2.299,48.47,511.53,493.07,474.62,0.0749,8.89,40.01,39.79,1363160722,0.0015
2021-05-28,SPY,488.16,489.34,482.01,487.1,487.1,62434175,491.8,477.88,,488.09,486.9,1.198,3.194,-1.997,50.57,508.11,491.8,475.49,0.0663,8.78,50.28,40.01,1425594897,0.0042
2021-05-31,SPY,486.2,499.48,480.81,497.07,497.07,55170614,490.81,478.86,,489.48,487.65,1.825,2.921,-1.096,59.28,502.69,490.81,478.93,0.0484,9.48,89.23,59.84,1480765511,0.0205
2021-06-01,SPY,500.04,505.62,496.13,501.43,501.43,41285842,490.41,480.04,,491.31,488.67,2.643,2.865,-0.222,62.4,500.07,490.41,480.75,0.0394,9.48,85.3,74.94,1522051353,0.0088
2021-06-02,SPY,501.78,508.26,497.38,503.29,503.29,64340322,490.66,481.12,,493.16,489.75,3.403,2.973,0.43,63.68,501.36,490.66,479.97,0.0436,9.58,84.04,86.19,1586391675,0.0037
2021-06-03,SPY,503.2,504.59,493.17,494.42,494.42,54997132,490.68,481.92,,493.35,490.1,3.252,3.028,0.223,54.21,501.4,490.68,479.96,0.0437,9.72,55.57,74.97,1531394543,-0.0176
2021-06-04,SPY,493.76,497.32,487.36,488.76,488.76,52005531,490.83,482.57,,492.64,490.0,2.645,2.952,-0.307,49.18,501.36,490.83,480.3,0.0429,9.73,37.4,59.0,1479389012,-0.0114
2021-06-07,SPY,488.84,497.2,481.44,491.03,491.03,59000177,490.91,483.44,,492.4,490.08,2.32,2.825,-0.506,51.14,501.42,490.91,480.4,0.0428,10.16,37.23,43.4,1538389189,0.0046
2021-06-08,SPY,493.09,496.73,488.0,488.9,488.9,40877393,490.71,484.27,,491.86,489.99,1.869,2.634,-0.765,49.22,501.21,490.71,480.2,0.0428,10.06,29.47,34.7,1497511796,-0.0043
2021-06-09,SPY,486.68,495.68,481.43,492.84,492.84,73281306,490.75,485.28,,492.01,490.2,1.809,2.469,-0.66,52.75,501.28,490.75,480.22,0.0429,10.36,43.83,36.84,1570793102,0.0081
2021-06-10,SPY,491.63,496.25,491.18,493.91,493.91,49147492,490.65,486.29,,492.3,490.48,1.826,2.341,-0.514,53.69,501.0,490.65,480.29,0.0422,9.98,47.72,40.34,1619940594,0.0022
2021-06-11,SPY,495.72,496.31,488.39,493.1,493.1,44272578,490.64,487.32,,492.42,490.67,1.755,2.223,-0.469,52.83,501.0,490.64,480.29,0.0422,9.83,44.77,45.44,1575668016,-0.0016
2021-06-14,SPY,493.25,499.86,486.83,491.13,491.13,60866552,490.92,488.29,,492.23,490.7,1.522,2.083,-0.561,50.71,501.01,490.92,480.84,0.0411,10.06,37.6,43.36,1514801464,-0.004
2021-06-15,SPY,493.75,495.46,482.47,485.52,485.52,74510400,490.93,489.08,,491.19,490.32,0.874,1.841,-0.967,45.15,501.0,490.93,480.85,0.0411,10.27,17.16,33.18,1440291064,-0.0114
2021-06-16,SPY,486.11,489.66,483.88,487.88,487.88,40420862,490.83,489.93,,490.68,490.14,0.545,1.582,-1.037,47.75,500.99,490.83,480.68,0.0414,9.95,25.76,26.84,1480711926,0.0049
2021-06-17,SPY,486.47,489.84,484.48,487.67,487.67,44090883,490.82,490.58,,490.22,489.96,0.264,1.318,-1.054,47.53,500.99,490.82,480.64,0.0415,9.62,24.99,22.64,1436621043,-0.0004
2021-06-18,SPY,487.1,491.03,484.25,485.65,485.65,42855926,490.72,491.1,,489.52,489.64,-0.12,1.031,-1.151,45.41,501.05,490.72,480.39,0.0421,9.42,15.73,22.16,1393765117,-0.0041
2021-06-21,SPY,486.77,489.44,474.29,474.91,474.91,60176018,490.16,491.24,,487.27,488.55,-1.276,0.569,-1.846,36.16,502.46,490.16,477.85,0.0502,9.83,1.83,14.18,1333589099,-0.0221
2021-06-22,SPY,472.62,476.48,463.37,463.96,463.96,49585294,488.9,491.08,,483.68,486.73,-3.041,-0.153,-2.889,29.55,505.69,488.9,472.1,0.0687,10.06,1.43,6.33,1284003805,-0.0231
2021-06-23,SPY,463.28,464.65,459.2,463.28,463.28,49056088,487.85,490.8,,480.54,484.99,-4.444,-1.011,-3.433,29.2,507.96,487.85,467.73,0.0825,9.73,10.03,4.43,1234947717,-0.0015
2021-06-24,SPY,464.12,472.13,460.76,466.0,466.0,65906238,486.89,490.56,,478.31,483.58,-5.275,-1.864,-3.411,32.7,509.14,486.89,464.64,0.0914,9.85,16.72,9.4,1300853955,0.0059
2021-06-25,SPY,466.9,473.43,455.35,458.51,458.51,48162115,485.46,490.12,,475.26,481.72,-6.463,-2.784,-3.68,28.52,510.92,485.46,460.01,0.1049,10.44,7.1,11.29,1252691840,-0.0161
2021-06-28,SPY,460.9,463.61,458.76,462.16,462.16,35884751,483.72,489.75,,473.25,480.28,-7.03,-3.633,-3.397,33.01,510.5,483.72,456.93,0.1107,10.06,15.3,13.04,1288576591,0.008
2021-06-29,SPY,463.87,464.63,458.96,459.45,459.45,50219089,481.62,489.2,,471.12,478.73,-7.61,-4.428,-3.181,31.43,509.09,481.62,454.15,0.1141,9.74,9.21,10.54,1238357502,-0.0059
2021-06-30,SPY,460.21,463.66,455.66,460.94,460.94,43478781,479.5,488.47,,469.56,477.41,-7.858,-5.114,-2.744,33.32,506.49,479.5,452.51,0.1126,9.62,12.56,12.36,1281836283,0.0032
2021-07-01,SPY,463.34,472.97,463.01,470.48,470.48,75763768,478.3,488.03,,469.7,476.9,-7.202,-5.532,-1.671,43.97,504.66,478.3,451.95,0.1102,9.79,33.99,18.59,1357600051,0.0207
2021-07-02,SPY,470.96,472.12,464.66,467.28,467.28,57630090,477.23,487.45,,469.33,476.19,-6.862,-5.798,-1.064,41.57,503.54,477.23,450.92,0.1103,9.63,29.74,25.43,1299969961,-0.0068
2021-07-05,SPY,468.7,469.07,461.39,466.32,466.32,56054919,475.99,486.95,,468.86,475.46,-6.593,-5.957,-0.636,40.85,501.92,475.99,450.07,0.1089,9.49,30.75,31.49,1243915042,-0.0021
2021-07-06,SPY,465.04,465.69,463.53,465.51,465.51,41949544,474.82,486.37,,468.35,474.72,-6.373,-6.04,-0.332,40.22,500.42,474.82,449.23,0.1078,9.01,28.48,29.65,1201965498,-0.0017
2021-07-07,SPY,465.2,468.09,462.37,463.24,463.24,47336210,473.34,485.52,,467.56,473.87,-6.308,-6.094,-0.214,38.42,498.01,473.34,448.68,0.1042,8.77,22.11,27.11,1154629288,-0.0049
2021-07-08,SPY,464.66,466.22,451.55,456.04,456.04,61873427,471.45,484.58,,465.79,472.55,-6.76,-6.227,-0.533,33.34,495.31,471.45,447.59,0.1012,9.19,11.85,20.81,1092755861,-0.0155
2021-07-09,SPY,459.98,462.92,452.01,453.96,453.96,65665551,469.49,483.41,,463.97,471.17,-7.203,-6.422,-0.781,32.02,492.33,469.49,446.66,0.0973,9.32,9.67,14.54,1027090310,-0.0046
