Date,Ticker,Open,High,Low,Close,AdjClose,Volume
2021-07-07,MSFT,351.01,352.16,347.84,348.07,348.07,30266009
2021-07-08,MSFT,348.56,353.23,334.94,341.11,341.11,32997195
2021-07-09,MSFT,340.37,346.21,334.31,336.69,336.69,33716483
2021-07-12,MSFT,339.83,343.31,323.39,330.11,330.11,43598999
2021-07-13,MSFT,334.44,336.83,328.1,330.74,330.74,37183716
2021-07-14,MSFT,331.41,341.35,330.45,334.19,334.19,28167447
2021-07-15,MSFT,334.09,341.99,328.95,340.92,340.92,30034759
2021-07-16,MSFT,339.92,348.33,338.7,347.04,347.04,41960853
2021-07-19,MSFT,345.69,348.2,333.17,336.11,336.11,38686684
2021-07-20,MSFT,331.94,338.53,328.55,337.25,337.25,27567932
2021-07-21,MSFT,337.4,342.05,334.42,339.07,339.07,35086461
2021-07-22,MSFT,335.14,339.35,329.22,339.16,339.16,29110593
2021-07-23,MSFT,340.51,343.93,334.65,334.73,334.73,27014817
2021-07-26,MSFT,336.18,336.89,328.87,330.43,330.43,31021972
2021-07-27,MSFT,331.98,335.52,330.35,333.45,333.45,28621144
2021-07-28,MSFT,331.38,333.94,328.36,333.63,333.63,37103797
2021-07-29,MSFT,334.02,337.93,332.06,335.09,335.09,24788651
2021-07-30,MSFT,335.27,335.54,334.25,335.3,335.3,28601073
2021-08-02,MSFT,335.06,344.41,331.74,339.04,339.04,31116275
2021-08-03,MSFT,338.84,344.98,336.52,340.21,340.21,28154834
2021-08-04,MSFT,336.41,348.93,333.47,347.06,347.06,45425248
2021-08-05,MSFT,345.48,354.12,344.88,352.05,352.05,37693071
2021-08-06,MSFT,352.67,358.05,352.02,354.34,354.34,37170792
2021-08-09,MSFT,351.97,361.21,350.85,359.14,359.14,28854006
2021-08-10,MSFT,361.0,362.44,359.03,360.2,360.2,26610233
2021-08-11,MSFT,362.65,364.51,346.83,352.61,352.61,42617124
2021-08-12,MSFT,352.1,356.97,348.47,356.46,356.46,28256963
2021-08-13,MSFT,354.09,356.14,345.39,345.79,345.79,30144102
2021-08-16,MSFT,344.56,347.53,341.64,341.82,341.82,35445866
2021-08-17,MSFT,340.83,349.24,336.32,338.46,338.46,21434961
2021-08-18,MSFT,340.53,341.67,337.55,339.33,339.33,33324140
2021-08-19,MSFT,338.32,348.03,337.43,344.08,344.08,37026924
2021-08-20,MSFT,343.82,346.79,332.73,334.79,334.79,38991240
2021-08-23,MSFT,332.0,338.23,330.52,337.25,337.25,27652912
2021-08-24,MSFT,337.59,339.33,333.8,336.08,336.08,21915077
2021-08-25,MSFT,337.78,342.05,336.42,340.38,340.38,33990195
2021-08-26,MSFT,340.49,341.85,338.97,339.58,339.58,27266462
2021-08-27,MSFT,339.71,345.37,337.33,343.55,343.55,32262401
2021-08-30,MSFT,343.11,356.0,341.33,350.31,350.31,35963270
2021-08-31,MSFT,348.69,348.71,346.94,348.34,348.34,21020225
2021-09-01,MSFT,345.9,346.48,344.68,345.37,345.37,28982988
2021-09-02,MSFT,346.32,351.24,341.08,349.23,349.23,36092755
2021-09-03,MSFT,350.79,364.73,349.1,355.75,355.75,37573531
2021-09-06,MSFT,352.62,359.38,347.76,357.05,357.05,40077684
2021-09-07,MSFT,357.31,359.28,355.76,358.83,358.83,33673265
2021-09-08,MSFT,360.2,363.43,348.38,350.84,350.84,43066000
2021-09-09,MSFT,349.85,350.71,343.74,350.37,350.37,32062221
2021-09-10,MSFT,350.35,351.39,343.95,349.12,349.12,30599643
2021-09-13,MSFT,348.74,357.16,346.58,356.19,356.19,33224462
2021-09-14,MSFT,355.44,379.51,352.64,375.82,375.82,58173166
2021-09-15,MSFT,374.75,379.36,365.24,371.25,371.25,24609411
2021-09-16,MSFT,372.73,382.16,372.43,378.81,378.81,35450207
2021-09-17,MSFT,377.63,380.87,372.89,376.64,376.64,33157377
2021-09-20,MSFT,377.34,384.54,361.27,363.48,363.48,42818880
2021-09-21,MSFT,362.13,366.35,358.23,362.57,362.57,19187154
2021-09-22,MSFT,361.9,363.1,360.14,362.65,362.65,22737112
2021-09-23,MSFT,363.82,366.19,358.82,360.7,360.7,36178606
2021-09-24,MSFT,362.63,364.25,350.01,353.59,353.59,40239960
2021-09-27,MSFT,355.84,358.7,344.96,347.8,347.8,40400562
2021-09-28,MSFT,349.16,352.59,344.75,348.15,348.15,27081474
2021-09-29,MSFT,348.1,360.81,346.57,360.39,360.39,41995943
2021-09-30,MSFT,361.68,362.74,351.28,354.69,354.69,42662702
2021-10-01,MSFT,355.13,356.75,355.02,356.17,356.17,25325509
2021-10-04,MSFT,358.92,360.5,352.39,355.97,355.97,36826184
2021-10-05,MSFT,354.54,357.43,346.17,353.28,353.28,32724269
2021-10-06,MSFT,352.15,352.54,345.09,351.49,351.49,32979259
2021-10-07,MSFT,350.32,354.7,344.67,353.45,353.45,37648745
2021-10-08,MSFT,352.88,355.33,351.89,352.74,352.74,31672184
2021-10-11,MSFT,353.17,355.03,351.23,351.61,351.61,26944811
2021-10-12,MSFT,349.81,353.45,348.7,349.69,349.69,34520658
2021-10-13,MSFT,348.87,358.71,345.58,355.08,355.08,28944115
2021-10-14,MSFT,355.12,363.08,352.79,357.19,357.19,29128993
2021-10-15,MSFT,355.25,358.82,351.43,358.17,358.17,34410365
2021-10-18,MSFT,359.17,360.78,349.92,355.3,355.3,36738729
2021-10-19,MSFT,352.77,356.94,348.67,350.78,350.78,32430907
2021-10-20,MSFT,351.04,355.46,344.54,349.36,349.36,25564737
2021-10-21,MSFT,349.68,350.83,346.3,346.8,346.8,29179128
2021-10-22,MSFT,347.3,358.57,342.23,356.78,356.78,41235205
2021-10-25,MSFT,353.56,355.7,350.74,352.07,352.07,21608506
2021-10-26,MSFT,352.18,354.98,346.57,349.84,349.84,33413625
2021-10-27,MSFT,349.32,353.85,348.49,350.54,350.54,28334298
2021-10-28,MSFT,349.15,352.77,347.65,349.19,349.19,26108088
2021-10-29,MSFT,346.09,346.56,337.41,343.9,343.9,23859593
2021-11-01,MSFT,344.11,348.63,341.18,344.59,344.59,21604122
2021-11-02,MSFT,343.95,351.27,336.86,341.59,341.59,36218360
2021-11-03,MSFT,342.13,342.29,337.31,341.11,341.11,24943146
2021-11-04,MSFT,341.72,344.17,333.64,335.13,335.13,34278514
2021-11-05,MSFT,336.85,338.83,329.17,332.19,332.19,33454213
2021-11-08,MSFT,330.4,336.39,329.11,334.0,334.0,31285285
2021-11-09,MSFT,334.09,334.87,329.04,333.64,333.64,35051541
2021-11-10,MSFT,334.59,343.77,328.22,342.88,342.88,32415279
2021-11-11,MSFT,345.39,346.03,340.84,342.1,342.1,22915538
2021-11-12,MSFT,341.6,352.52,339.16,349.99,349.99,32680159
2021-11-15,MSFT,353.88,360.14,342.56,346.6,346.6,41364762
2021-11-16,MSFT,348.51,352.79,339.21,340.48,340.48,39031363
2021-11-17,MSFT,342.28,342.57,326.51,329.51,329.51,45566291
2021-11-18,MSFT,330.28,331.24,323.21,328.94,328.94,23515902
2021-11-19,MSFT,329.35,331.64,328.42,328.7,328.7,21800864
2021-11-22,MSFT,328.07,329.7,323.63,328.14,328.14,18293849
2021-11-23,MSFT,327.14,333.01,324.4,328.91,328.91,36499986
2021-11-24,MSFT,329.84,335.04,326.15,326.22,326.22,40006038
2021-11-25,MSFT,324.92,330.68,322.91,324.11,324.11,23454688
2021-11-26,MSFT,324.77,329.9,321.31,321.83,321.83,26202067
2021-11-29,MSFT,318.37,324.69,315.96,323.81,323.81,30964482
2021-11-30,MSFT,322.53,328.76,320.23,326.98,326.98,37507812
2021-12-01,MSFT,326.5,334.97,320.99,332.4,332.4,43380006
2021-12-02,MSFT,334.13,341.99,323.61,323.87,323.87,48424677
2021-12-03,MSFT,324.23,324.46,317.55,319.74,319.74,29234330
2021-12-06,MSFT,319.8,320.49,318.49,319.91,319.91,30839933
2021-12-07,MSFT,322.18,323.06,306.63,308.53,308.53,50742660
2021-12-08,MSFT,306.35,306.88,296.5,298.58,298.58,33258974
2021-12-09,MSFT,299.15,299.84,290.46,295.13,295.13,29505922
2021-12-10,MSFT,294.99,296.08,289.79,291.02,291.02,30550698
2021-12-13,MSFT,292.72,297.43,287.89,290.19,290.19,33442795
2021-12-14,MSFT,290.24,300.97,285.32,297.53,297.53,34047636
2021-12-15,MSFT,297.09,300.16,292.14,295.17,295.17,35879049
2021-12-16,MSFT,294.93,295.27,288.51,289.64,289.64,33901310
2021-12-17,MSFT,291.44,292.72,288.87,292.51,292.51,19564450
2021-12-20,MSFT,294.89,297.25,287.55,289.6,289.6,39424208
2021-12-21,MSFT,288.94,299.87,287.66,295.59,295.59,43901755
2021-12-22,MSFT,293.64,301.02,289.32,300.09,300.09,36074196
2021-12-23,MSFT,300.42,306.37,299.82,303.19,303.19,39517455
2021-12-24,MSFT,304.28,304.42,297.9,300.14,300.14,30928037
2021-12-27,MSFT,301.53,304.94,298.55,302.66,302.66,27221881
2021-12-28,MSFT,303.66,306.18,302.37,304.14,304.14,35385778
2021-12-29,MSFT,303.87,309.56,301.93,308.81,308.81,28668167
2021-12-30,MSFT,305.63,311.32,303.28,311.21,311.21,37615862
2021-12-31,MSFT,311.99,316.3,311.82,313.28,313.28,24322976
2022-01-03,MSFT,313.34,317.42,307.02,309.75,309.75,33530243
2022-01-04,MSFT,310.32,317.52,303.75,305.25,305.25,41002703
2022-01-05,MSFT,303.8,307.09,303.62,305.65,305.65,37209906
2022-01-06,MSFT,306.13,307.66,305.2,306.73,306.73,31512529
2022-01-07,MSFT,308.86,310.28,304.03,304.47,304.47,33632496
2022-01-10,MSFT,304.39,306.41,302.44,304.63,304.63,28235954
2022-01-11,MSFT,305.4,306.42,299.32,301.06,301.06,29792501
2022-01-12,MSFT,301.69,302.56,290.47,291.04,291.04,39172888
2022-01-13,MSFT,290.57,292.56,277.12,279.56,279.56,40567431
2022-01-14,MSFT,281.77,284.19,275.23,275.5,275.5,39891841
2022-01-17,MSFT,273.62,274.02,271.85,273.64,273.64,23985387
2022-01-18,MSFT,273.73,279.12,269.86,271.05,271.05,28615261
2022-01-19,MSFT,271.11,274.46,266.84,268.03,268.03,38236993
2022-01-20,MSFT,270.06,271.76,268.48,269.17,269.17,30431318
2022-01-21,MSFT,270.96,280.33,267.5,277.52,277.52,37288392
2022-01-24,MSFT,279.19,286.54,276.96,282.39,282.39,27151498
2022-01-25,MSFT,282.72,287.19,280.21,282.62,282.62,31585795
2022-01-26,MSFT,283.43,283.93,272.95,275.52,275.52,38467806
2022-01-27,MSFT,276.69,280.63,272.34,272.76,272.76,37952425
2022-01-28,MSFT,273.68,275.01,269.57,270.08,270.08,25289473
2022-01-31,MSFT,270.62,277.77,269.65,277.12,277.12,42655846
2022-02-01,MSFT,275.94,279.48,271.39,275.42,275.42,22572111
2022-02-02,MSFT,276.86,281.43,270.27,280.61,280.61,39901217
2022-02-03,MSFT,281.41,283.52,271.3,274.38,274.38,35656404
2022-02-04,MSFT,276.2,280.2,275.01,277.3,277.3,33233686
2022-02-07,MSFT,278.09,279.09,271.33,274.88,274.88,23483386
2022-02-08,MSFT,276.68,278.23,276.65,276.84,276.84,24033596
2022-02-09,MSFT,276.56,280.13,276.54,279.23,279.23,32055754
2022-02-10,MSFT,278.39,291.46,277.83,290.08,290.08,40518353
2022-02-11,MSFT,288.51,300.66,283.96,296.01,296.01,40075764
2022-02-14,MSFT,294.67,301.82,294.66,296.07,296.07,27952575
2022-02-15,MSFT,296.89,305.68,295.37,304.18,304.18,44199371
2022-02-16,MSFT,301.24,302.92,298.62,300.46,300.46,25371476
2022-02-17,MSFT,302.49,307.19,300.19,305.42,305.42,36423760
2022-02-18,MSFT,305.37,316.81,305.19,312.6,312.6,38886862
2022-02-21,MSFT,313.86,315.2,307.84,309.62,309.62,25798686
2022-02-22,MSFT,309.4,313.8,307.25,312.96,312.96,40158984
2022-02-23,MSFT,312.08,313.15,300.36,305.29,305.29,28654185
2022-02-24,MSFT,306.48,311.71,301.71,311.15,311.15,31810592
2022-02-25,MSFT,313.31,313.81,302.09,304.54,304.54,43989909
2022-02-28,MSFT,305.66,312.46,304.18,312.11,312.11,38511090
2022-03-01,MSFT,311.64,312.44,301.4,306.72,306.72,36848065
2022-03-02,MSFT,307.31,319.91,306.16,319.91,319.91,49665447
2022-03-03,MSFT,319.56,320.19,315.73,318.45,318.45,34237056
2022-03-04,MSFT,319.33,323.29,319.01,320.62,320.62,20916675
2022-03-07,MSFT,321.04,321.58,313.55,316.21,316.21,34689631
2022-03-08,MSFT,313.2,318.05,309.0,313.83,313.83,25959035
2022-03-09,MSFT,314.86,317.01,309.28,316.91,316.91,20940530
2022-03-10,MSFT,318.64,320.1,313.05,318.97,318.97,19639924
2022-03-11,MSFT,317.98,328.12,315.41,325.93,325.93,30930911
2022-03-14,MSFT,324.6,333.03,322.63,328.54,328.54,25860327
2022-03-15,MSFT,329.83,332.85,324.45,329.59,329.59,29239815
2022-03-16,MSFT,331.76,331.98,324.0,326.53,326.53,38626459
2022-03-17,MSFT,323.95,327.21,323.32,326.94,326.94,29208691
2022-03-18,MSFT,327.66,331.58,322.44,323.0,323.0,40313371
2022-03-21,MSFT,323.85,324.74,315.53,319.56,319.56,38448102
2022-03-22,MSFT,319.29,320.24,319.0,320.07,320.07,23712022
2022-03-23,MSFT,321.04,322.87,319.57,321.67,321.67,34963608
2022-03-24,MSFT,322.5,333.2,318.07,330.46,330.46,32272335
2022-03-25,MSFT,327.77,343.9,321.35,341.53,341.53,43960137
2022-03-28,MSFT,339.93,347.65,339.43,343.74,343.74,25100532
2022-03-29,MSFT,342.03,356.75,341.18,350.54,350.54,46128811
2022-03-30,MSFT,352.59,352.74,349.43,350.38,350.38,24576131
2022-03-31,MSFT,349.95,360.25,348.26,356.79,356.79,43104116
2022-04-01,MSFT,355.45,368.28,349.95,364.88,364.88,40358810
2022-04-04,MSFT,367.42,372.83,358.6,361.81,361.81,35703394
2022-04-05,MSFT,364.32,365.53,358.17,359.54,359.54,36565156
2022-04-06,MSFT,362.31,362.58,356.62,359.36,359.36,38769654
2022-04-07,MSFT,361.08,361.37,360.13,361.04,361.04,25679660
2022-04-08,MSFT,359.71,361.51,349.79,350.85,350.85,34072053
2022-04-11,MSFT,351.85,355.87,348.11,349.74,349.74,32837105
2022-04-12,MSFT,350.58,365.06,346.96,361.79,361.79,40484579
2022-04-13,MSFT,359.6,372.32,357.17,368.93,368.93,46063851
2022-04-14,MSFT,368.55,374.9,366.98,368.19,368.19,30330444
2022-04-15,MSFT,368.56,369.7,361.64,361.94,361.94,38330809
2022-04-18,MSFT,362.35,369.75,361.83,366.41,366.41,34216987
2022-04-19,MSFT,364.75,373.75,364.24,369.44,369.44,35944583
2022-04-20,MSFT,370.94,372.79,368.39,370.94,370.94,26843009
2022-04-21,MSFT,369.22,379.55,367.29,376.25,376.25,32386319
2022-04-22,MSFT,376.37,382.79,366.85,371.03,371.03,39435338
2022-04-25,MSFT,371.65,372.82,366.76,367.4,367.4,37531398
2022-04-26,MSFT,367.78,372.05,359.54,359.93,359.93,43171593
2022-04-27,MSFT,360.25,360.34,353.84,357.18,357.18,24620207
2022-04-28,MSFT,354.13,364.62,349.2,363.99,363.99,44077896
2022-04-29,MSFT,365.06,365.93,359.75,360.34,360.34,28714662
2022-05-02,MSFT,360.11,363.44,349.68,357.31,357.31,28508788
2022-05-03,MSFT,358.07,361.06,340.73,344.06,344.06,44686878
2022-05-04,MSFT,342.85,342.96,339.7,341.2,341.2,35712739
2022-05-05,MSFT,338.96,344.17,331.93,332.05,332.05,34515929
2022-05-06,MSFT,331.9,335.98,324.75,335.65,335.65,25727295
2022-05-09,MSFT,337.8,344.75,333.99,341.9,341.9,27879376
2022-05-10,MSFT,344.25,345.62,342.14,343.01,343.01,26809415
2022-05-11,MSFT,343.89,362.38,341.24,356.91,356.91,48254245
2022-05-12,MSFT,358.54,360.15,355.15,359.47,359.47,19381855
2022-05-13,MSFT,357.96,362.12,357.69,361.65,361.65,32092274
2022-05-16,MSFT,360.79,362.27,354.24,358.74,358.74,31200107
2022-05-17,MSFT,362.09,364.66,349.82,352.59,352.59,35547397
2022-05-18,MSFT,350.18,357.04,345.1,354.43,354.43,25179397
2022-05-19,MSFT,353.52,357.04,347.28,350.57,350.57,36668535
2022-05-20,MSFT,349.01,354.34,348.06,352.63,352.63,32042082
2022-05-23,MSFT,355.16,356.18,353.38,354.32,354.32,33649462
2022-05-24,MSFT,354.97,359.6,352.0,354.36,354.36,34780923
2022-05-25,MSFT,355.98,357.25,347.99,348.84,348.84,37467787
2022-05-26,MSFT,346.92,357.06,343.73,356.84,356.84,36341801
2022-05-27,MSFT,356.0,360.69,351.54,353.84,353.84,20991564
2022-05-30,MSFT,352.7,353.7,344.67,347.94,347.94,39406782
2022-05-31,MSFT,348.68,349.14,344.14,344.19,344.19,32795336
2022-06-01,MSFT,342.98,344.06,338.63,339.55,339.55,29196027
2022-06-02,MSFT,341.79,343.05,331.88,332.35,332.35,43256699
2022-06-03,MSFT,333.07,335.47,332.79,333.23,333.23,19897008
2022-06-06,MSFT,332.06,341.48,331.39,336.23,336.23,36750669
2022-06-07,MSFT,334.87,349.02,333.29,347.47,347.47,48498576
2022-06-08,MSFT,347.92,355.19,344.17,351.37,351.37,22736442
2022-06-09,MSFT,354.29,360.76,353.05,355.95,355.95,22588121
2022-06-10,MSFT,354.61,362.07,352.7,361.46,361.46,37261040
2022-06-13,MSFT,360.79,365.86,353.96,365.86,365.86,26902996
2022-06-14,MSFT,365.38,375.99,359.26,373.79,373.79,34984125
2022-06-15,MSFT,373.65,381.6,370.74,380.79,380.79,34678176
2022-06-16,MSFT,376.4,378.03,373.14,375.11,375.11,24776546
2022-06-17,MSFT,374.12,378.29,373.68,377.25,377.25,33719252
2022-06-20,MSFT,375.04,376.87,369.79,372.77,372.77,23481765
2022-06-21,MSFT,372.05,384.75,365.87,380.99,380.99,29832799
2022-06-22,MSFT,379.63,388.57,377.99,383.15,383.15,38528472
2022-06-23,MSFT,385.38,394.46,384.36,393.09,393.09,32880473
2022-06-24,MSFT,392.5,392.88,382.36,385.42,385.42,26559098
2022-06-27,MSFT,384.11,387.1,378.5,384.9,384.9,25331335
