Date,Ticker,Open,High,Low,Close,AdjClose,Volume
2021-06-01,AAPL,214.58,218.41,212.44,215.72,215.72,39913904
2021-06-02,AAPL,213.29,220.16,213.0,219.79,219.79,68717826
2021-06-03,AAPL,217.4,220.03,214.19,216.18,216.18,38948652
2021-06-04,AAPL,214.82,217.67,212.58,214.7,214.7,58807961
2021-06-07,AAPL,214.39,217.97,213.2,213.56,213.56,45914480
2021-06-08,AAPL,213.99,215.86,210.8,210.86,210.86,71401286
2021-06-09,AAPL,210.44,214.62,209.74,211.82,211.82,63532440
2021-06-10,AAPL,210.77,211.65,205.55,211.11,211.11,41463766
2021-06-11,AAPL,209.94,215.04,209.71,212.86,212.86,67066625
2021-06-14,AAPL,214.85,215.27,211.57,212.33,212.33,69813670
2021-06-15,AAPL,213.47,215.01,211.43,212.7,212.7,35626448
2021-06-16,AAPL,212.18,215.07,208.64,214.2,214.2,50796356
2021-06-17,AAPL,213.11,218.36,212.82,218.31,218.31,83330084
2021-06-18,AAPL,219.17,226.92,218.92,223.32,223.32,70287671
2021-06-21,AAPL,222.33,222.58,220.09,221.0,221.0,43869641
2021-06-22,AAPL,220.15,222.24,218.94,220.12,220.12,48371439
2021-06-23,AAPL,220.9,222.51,212.29,215.1,215.1,63664716
2021-06-24,AAPL,215.63,216.0,214.3,215.27,215.27,49869540
2021-06-25,AAPL,214.61,216.12,212.29,215.62,215.62,58537291
2021-06-28,AAPL,215.43,220.14,214.5,219.94,219.94,56444032
2021-06-29,AAPL,220.6,223.2,220.18,220.41,220.41,40905356
2021-06-30,AAPL,220.19,225.34,219.15,224.98,224.98,78425409
2021-07-01,AAPL,225.11,227.28,216.78,217.83,217.83,74451927
2021-07-02,AAPL,218.14,220.65,217.28,218.43,218.43,58560408
2021-07-05,AAPL,218.67,219.15,216.93,217.44,217.44,41263202
2021-07-06,AAPL,217.09,218.14,214.78,214.82,214.82,65009678
2021-07-07,AAPL,213.69,214.07,207.73,210.16,210.16,60571098
2021-07-08,AAPL,210.86,212.59,203.91,204.02,204.02,80278629
2021-07-09,AAPL,203.0,204.25,199.55,199.97,199.97,51541495
2021-07-12,AAPL,199.5,199.85,198.38,199.05,199.05,33599198
2021-07-13,AAPL,199.45,199.8,193.74,195.05,195.05,73584452
2021-07-14,AAPL,194.07,195.74,190.16,194.12,194.12,56552532
2021-07-15,AAPL,193.15,194.93,190.17,190.95,190.95,58907283
2021-07-16,AAPL,189.35,189.67,186.38,187.0,187.0,47890815
2021-07-19,AAPL,188.39,189.75,184.66,185.27,185.27,50313969
2021-07-20,AAPL,184.0,185.94,182.85,183.58,183.58,49088448
2021-07-21,AAPL,183.7,185.76,183.06,184.34,184.34,42524950
2021-07-22,AAPL,185.57,191.93,183.57,190.7,190.7,86327419
2021-07-23,AAPL,190.7,195.34,190.18,195.28,195.28,76949432
2021-07-26,AAPL,195.53,196.56,190.24,190.83,190.83,71581284
2021-07-27,AAPL,190.03,191.45,187.57,188.48,188.48,49346066
2021-07-28,AAPL,186.91,188.24,183.21,185.61,185.61,46837238
2021-07-29,AAPL,185.06,192.65,184.45,190.73,190.73,68978342
2021-07-30,AAPL,192.9,194.74,185.9,187.13,187.13,89582854
2021-08-02,AAPL,186.19,187.17,184.46,185.05,185.05,48386478
2021-08-03,AAPL,183.81,185.27,182.62,185.19,185.19,55583105
2021-08-04,AAPL,184.77,188.31,183.92,188.02,188.02,77970441
2021-08-05,AAPL,187.6,188.84,184.36,186.26,186.26,55312960
2021-08-06,AAPL,187.8,195.73,186.76,193.97,193.97,64740692
2021-08-09,AAPL,193.01,196.18,190.85,195.71,195.71,52692921
2021-08-10,AAPL,193.44,200.2,191.1,200.11,200.11,74584660
2021-08-11,AAPL,199.57,206.24,196.94,203.41,203.41,57526497
2021-08-12,AAPL,202.43,206.32,201.5,204.18,204.18,65128966
2021-08-13,AAPL,204.99,211.2,199.8,203.55,203.55,53258275
2021-08-16,AAPL,204.52,207.28,202.47,205.87,205.87,54560417
2021-08-17,AAPL,206.11,207.26,200.2,203.0,203.0,63124609
2021-08-18,AAPL,204.67,207.8,202.61,203.49,203.49,58930600
2021-08-19,AAPL,202.59,206.48,199.5,204.6,204.6,71328730
2021-08-20,AAPL,204.61,207.23,203.57,203.61,203.61,63312444
2021-08-23,AAPL,202.86,208.12,202.51,205.97,205.97,68056356
2021-08-24,AAPL,206.74,208.01,200.0,201.8,201.8,83544637
2021-08-25,AAPL,203.06,205.3,196.05,199.07,199.07,76058359
2021-08-26,AAPL,198.34,202.18,195.57,200.93,200.93,67144658
2021-08-27,AAPL,200.74,203.9,199.61,201.42,201.42,63530834
2021-08-30,AAPL,201.39,207.46,201.03,206.63,206.63,74878584
2021-08-31,AAPL,205.86,210.48,201.85,208.99,208.99,46637725
2021-09-01,AAPL,208.19,210.45,207.39,209.65,209.65,54546623
2021-09-02,AAPL,208.93,209.32,203.37,204.06,204.06,79899621
2021-09-03,AAPL,203.57,204.49,201.59,202.15,202.15,52268174
2021-09-06,AAPL,202.9,206.41,201.74,201.95,201.95,64107668
2021-09-07,AAPL,201.44,203.1,200.33,200.97,200.97,52099936
2021-09-08,AAPL,200.19,200.19,194.97,198.65,198.65,44708312
2021-09-09,AAPL,199.38,199.58,193.33,195.77,195.77,65896843
2021-09-10,AAPL,195.73,201.0,195.35,198.24,198.24,51668980
2021-09-13,AAPL,197.65,197.67,193.08,193.66,193.66,68769209
2021-09-14,AAPL,193.71,194.46,183.67,186.8,186.8,82694966
2021-09-15,AAPL,187.82,189.79,182.27,184.1,184.1,72030002
2021-09-16,AAPL,182.69,185.31,178.21,180.92,180.92,60556262
2021-09-17,AAPL,181.79,184.28,178.3,179.64,179.64,44975290
2021-09-20,AAPL,181.02,181.43,177.35,178.16,178.16,62686440
2021-09-21,AAPL,177.98,184.28,176.31,181.47,181.47,57247868
2021-09-22,AAPL,180.58,183.83,177.88,182.82,182.82,53361646
2021-09-23,AAPL,184.31,191.28,180.75,188.29,188.29,78040118
2021-09-24,AAPL,185.8,189.95,185.14,186.78,186.78,47755955
2021-09-27,AAPL,186.63,188.67,186.18,186.75,186.75,53242003
2021-09-28,AAPL,185.7,187.56,180.95,184.73,184.73,39592789
2021-09-29,AAPL,184.93,186.63,183.13,184.64,184.64,61731893
2021-09-30,AAPL,184.96,186.7,181.2,184.68,184.68,42386312
2021-10-01,AAPL,184.94,186.37,182.66,183.16,183.16,55687991
2021-10-04,AAPL,184.21,189.33,182.75,188.02,188.02,71223206
2021-10-05,AAPL,185.84,190.14,184.41,187.55,187.55,44629483
2021-10-06,AAPL,187.76,189.6,186.09,186.21,186.21,68887863
2021-10-07,AAPL,186.39,193.03,184.86,188.86,188.86,70392750
2021-10-08,AAPL,189.67,197.33,188.28,192.43,192.43,55921803
2021-10-11,AAPL,192.79,195.38,188.2,190.67,190.67,55717884
2021-10-12,AAPL,189.55,189.86,188.02,188.24,188.24,62528752
2021-10-13,AAPL,188.7,189.33,187.88,188.15,188.15,58269533
2021-10-14,AAPL,188.75,189.86,187.37,188.55,188.55,37109423
2021-10-15,AAPL,188.51,189.22,187.72,188.58,188.58,35939668
2021-10-18,AAPL,189.14,189.36,188.08,188.43,188.43,35377213
2021-10-19,AAPL,187.78,189.33,186.78,188.83,188.83,38191103
2021-10-20,AAPL,187.73,188.55,185.68,188.5,188.5,59692937
2021-10-21,AAPL,188.46,192.82,186.8,186.91,186.91,40276550
2021-10-22,AAPL,185.14,189.99,184.88,188.01,188.01,75804464
2021-10-25,AAPL,188.4,193.34,186.8,191.06,191.06,59683794
2021-10-26,AAPL,190.87,194.14,189.65,191.93,191.93,38584516
2021-10-27,AAPL,193.22,194.79,190.63,191.12,191.12,72630405
2021-10-28,AAPL,190.93,191.59,187.18,187.69,187.69,68880298
2021-10-29,AAPL,186.64,190.53,183.8,190.18,190.18,55337138
2021-11-01,AAPL,190.38,191.44,186.29,187.97,187.97,55996671
2021-11-02,AAPL,188.5,191.37,186.99,190.47,190.47,45712651
2021-11-03,AAPL,190.32,191.76,189.61,191.36,191.36,39494779
2021-11-04,AAPL,189.69,193.14,188.85,190.85,190.85,54723184
2021-11-05,AAPL,191.26,192.91,187.85,189.99,189.99,61111352
2021-11-08,AAPL,188.92,195.64,188.44,193.17,193.17,62843966
2021-11-09,AAPL,192.87,193.6,190.1,191.19,191.19,42777480
2021-11-10,AAPL,190.46,192.93,188.08,192.74,192.74,67701042
2021-11-11,AAPL,190.67,198.44,188.37,197.35,197.35,83279690
2021-11-12,AAPL,197.71,205.16,196.39,204.42,204.42,67747157
2021-11-15,AAPL,203.62,203.73,203.33,203.51,203.51,59356031
2021-11-16,AAPL,203.11,204.85,198.3,200.42,200.42,44409020
2021-11-17,AAPL,199.75,201.82,198.9,200.28,200.28,45579722
2021-11-18,AAPL,198.65,199.96,198.32,199.23,199.23,35785200
2021-11-19,AAPL,200.33,202.3,198.97,201.59,201.59,57976617
2021-11-22,AAPL,201.68,202.15,194.9,198.06,198.06,51248972
2021-11-23,AAPL,198.39,199.34,193.71,195.67,195.67,64868364
2021-11-24,AAPL,195.93,198.82,195.79,198.63,198.63,53394639
2021-11-25,AAPL,199.13,199.19,197.3,199.0,199.0,32336315
2021-11-26,AAPL,198.41,201.1,196.38,198.92,198.92,49597935
2021-11-29,AAPL,197.43,205.25,195.78,201.78,201.78,52679323
2021-11-30,AAPL,202.04,210.68,200.1,208.98,208.98,80505982
2021-12-01,AAPL,207.97,208.4,207.7,208.09,208.09,42224423
2021-12-02,AAPL,206.77,211.76,202.89,209.54,209.54,46303468
2021-12-03,AAPL,208.91,213.02,207.62,210.93,210.93,52636090
2021-12-06,AAPL,211.78,212.4,208.73,209.79,209.79,56034026
2021-12-07,AAPL,210.58,214.4,209.54,212.83,212.83,63996337
2021-12-08,AAPL,211.12,215.57,209.99,215.47,215.47,56230731
2021-12-09,AAPL,214.42,215.14,209.78,210.82,210.82,70927671
2021-12-10,AAPL,210.89,211.02,203.05,205.2,205.2,84884530
2021-12-13,AAPL,204.65,207.43,198.23,200.95,200.95,67510597
2021-12-14,AAPL,201.25,203.24,200.66,201.7,201.7,42176319
2021-12-15,AAPL,202.1,206.15,200.12,205.35,205.35,47777529
2021-12-16,AAPL,205.01,208.61,202.09,206.05,206.05,55444663
2021-12-17,AAPL,206.0,209.3,201.28,202.44,202.44,75287784
2021-12-20,AAPL,202.99,203.98,195.54,196.9,196.9,73466880
2021-12-21,AAPL,197.17,200.87,194.72,197.63,197.63,44412124
2021-12-22,AAPL,196.54,197.55,195.28,196.88,196.88,46866457
2021-12-23,AAPL,197.31,198.3,191.9,193.41,193.41,58192010
2021-12-24,AAPL,193.87,196.55,189.27,191.14,191.14,64568582
2021-12-27,AAPL,191.3,193.15,189.95,192.49,192.49,59878652
2021-12-28,AAPL,190.81,191.97,187.72,188.88,188.88,58957783
2021-12-29,AAPL,189.54,193.54,188.97,190.76,190.76,49672281
2021-12-30,AAPL,189.55,190.2,183.32,184.93,184.93,78374177
2021-12-31,AAPL,183.71,188.15,181.17,186.75,186.75,67993609
2022-01-03,AAPL,186.54,188.04,181.87,182.64,182.64,61729472
2022-01-04,AAPL,183.19,185.57,182.54,183.64,183.64,40833284
2022-01-05,AAPL,183.91,185.0,183.23,184.55,184.55,58908149
2022-01-06,AAPL,182.97,189.41,182.59,187.82,187.82,79501598
2022-01-07,AAPL,188.46,191.76,185.55,189.96,189.96,62948903
2022-01-10,AAPL,189.45,192.54,188.73,190.79,190.79,59201596
2022-01-11,AAPL,191.78,192.45,188.25,191.23,191.23,48235057
2022-01-12,AAPL,191.06,191.81,186.94,188.84,188.84,68275477
2022-01-13,AAPL,190.46,192.49,183.89,184.08,184.08,70520468
2022-01-14,AAPL,184.82,188.01,180.94,181.61,181.61,72340350
2022-01-17,AAPL,182.12,185.49,179.36,183.23,183.23,54470035
2022-01-18,AAPL,184.25,188.84,183.09,187.97,187.97,73674307
2022-01-19,AAPL,189.9,191.08,185.71,187.25,187.25,73909336
2022-01-20,AAPL,188.22,188.46,187.7,188.04,188.04,34034920
2022-01-21,AAPL,188.03,189.78,185.99,186.05,186.05,41845546
2022-01-24,AAPL,185.33,193.36,182.79,191.45,191.45,65523412
2022-01-25,AAPL,193.13,193.47,189.43,190.37,190.37,66598432
2022-01-26,AAPL,190.4,191.63,189.65,190.32,190.32,58174375
2022-01-27,AAPL,189.87,190.75,185.74,185.89,185.89,59456414
2022-01-28,AAPL,186.16,188.94,184.32,185.85,185.85,47391662
2022-01-31,AAPL,187.09,191.33,186.9,191.06,191.06,66836625
2022-02-01,AAPL,191.57,193.86,190.33,191.42,191.42,39780898
2022-02-02,AAPL,192.1,196.39,185.28,187.78,187.78,53865414
2022-02-03,AAPL,187.61,189.89,184.37,184.53,184.53,58549940
2022-02-04,AAPL,184.77,186.11,180.53,180.69,180.69,51885926
2022-02-07,AAPL,179.91,181.87,177.5,181.61,181.61,64275137
2022-02-08,AAPL,180.82,183.76,180.23,181.65,181.65,61231648
2022-02-09,AAPL,183.0,186.89,182.4,184.23,184.23,57454766
2022-02-10,AAPL,183.94,185.25,182.01,184.93,184.93,45615501
2022-02-11,AAPL,185.09,191.17,184.02,187.13,187.13,57664490
2022-02-14,AAPL,187.06,191.26,184.05,191.19,191.19,57405565
2022-02-15,AAPL,192.44,193.55,186.99,188.2,188.2,55258641
2022-02-16,AAPL,189.6,189.76,180.51,184.26,184.26,69029652
2022-02-17,AAPL,184.09,192.09,184.03,187.99,187.99,66916112
2022-02-18,AAPL,186.61,192.03,185.45,189.85,189.85,73047279
2022-02-21,AAPL,189.62,191.97,186.35,187.63,187.63,50618283
2022-02-22,AAPL,187.06,187.68,183.91,185.45,185.45,40598096
2022-02-23,AAPL,184.84,189.13,184.82,187.68,187.68,76211951
2022-02-24,AAPL,187.57,190.28,186.27,189.16,189.16,64353614
2022-02-25,AAPL,187.13,188.66,184.39,186.3,186.3,60088144
2022-02-28,AAPL,186.38,188.05,184.69,187.75,187.75,50184154
2022-03-01,AAPL,187.24,189.13,180.48,184.38,184.38,57000214
2022-03-02,AAPL,183.22,186.81,182.9,185.05,185.05,60941420
2022-03-03,AAPL,185.49,185.68,183.34,185.42,185.42,44025112
2022-03-04,AAPL,185.16,185.28,181.73,183.65,183.65,70233416
2022-03-07,AAPL,185.56,186.47,182.51,182.56,182.56,72903233
2022-03-08,AAPL,183.12,183.83,176.72,176.96,176.96,83238800
2022-03-09,AAPL,176.35,179.09,175.84,178.73,178.73,60714159
2022-03-10,AAPL,177.67,184.38,173.88,183.42,183.42,80732400
2022-03-11,AAPL,182.41,185.61,181.6,184.75,184.75,47396186
2022-03-14,AAPL,184.55,186.91,183.98,185.3,185.3,60487110
2022-03-15,AAPL,184.91,186.22,181.05,181.82,181.82,78027657
2022-03-16,AAPL,180.78,181.9,177.57,181.51,181.51,37483917
2022-03-17,AAPL,181.3,188.56,180.48,186.0,186.0,65677390
2022-03-18,AAPL,184.92,190.86,184.05,190.12,190.12,87249198
2022-03-21,AAPL,190.94,191.83,184.11,184.42,184.42,67037003
2022-03-22,AAPL,185.1,186.56,183.51,186.15,186.15,66249564
2022-03-23,AAPL,185.09,191.1,182.56,191.09,191.09,78058305
2022-03-24,AAPL,191.65,195.48,191.19,193.34,193.34,44752333
2022-03-25,AAPL,193.14,197.05,190.66,195.42,195.42,61172723
2022-03-28,AAPL,194.41,198.26,194.01,198.05,198.05,49784039
2022-03-29,AAPL,197.08,198.96,193.25,195.86,195.86,50222714
2022-03-30,AAPL,195.01,196.09,192.81,193.92,193.92,66694029
2022-03-31,AAPL,194.1,194.72,187.36,188.76,188.76,58551850
2022-04-01,AAPL,189.12,193.43,188.99,192.19,192.19,65220159
2022-04-04,AAPL,193.54,193.91,187.1,190.72,190.72,75334102
2022-04-05,AAPL,191.37,194.64,190.76,193.13,193.13,54490331
2022-04-06,AAPL,193.83,195.09,192.41,193.29,193.29,46093414
2022-04-07,AAPL,192.83,193.55,191.14,191.96,191.96,45874685
2022-04-08,AAPL,191.58,191.76,187.88,190.02,190.02,55062007
2022-04-11,AAPL,190.02,194.37,187.18,187.81,187.81,57903180
2022-04-12,AAPL,187.68,190.61,187.22,190.26,190.26,59439424
2022-04-13,AAPL,189.36,196.21,188.94,193.94,193.94,79946890
2022-04-14,AAPL,194.75,195.19,185.48,188.52,188.52,71797900
2022-04-15,AAPL,189.21,190.0,183.61,185.74,185.74,50323461
2022-04-18,AAPL,185.7,186.69,175.94,181.08,181.08,75337949
2022-04-19,AAPL,182.68,189.75,180.75,187.23,187.23,64608116
2022-04-20,AAPL,186.67,192.97,184.64,192.28,192.28,74306644
2022-04-21,AAPL,192.42,195.33,190.6,194.28,194.28,54591938
2022-04-22,AAPL,193.58,194.79,189.5,191.74,191.74,45192391
2022-04-25,AAPL,191.65,197.67,190.06,197.15,197.15,83416977
2022-04-26,AAPL,196.85,197.92,189.46,192.7,192.7,62100438
2022-04-27,AAPL,190.4,193.22,187.48,189.11,189.11,60439543
2022-04-28,AAPL,188.92,193.91,188.16,189.22,189.22,57616918
2022-04-29,AAPL,188.05,190.68,185.69,190.25,190.25,47410596
2022-05-02,AAPL,189.33,189.88,186.84,187.7,187.7,60672114
2022-05-03,AAPL,188.13,195.51,187.91,195.23,195.23,75323377
2022-05-04,AAPL,196.4,201.16,194.66,198.38,198.38,69583850
2022-05-05,AAPL,197.27,203.35,196.87,202.37,202.37,61313669
2022-05-06,AAPL,203.64,205.32,200.32,200.59,200.59,50476454
2022-05-09,AAPL,200.12,205.5,197.5,203.46,203.46,69203056
2022-05-10,AAPL,202.28,203.26,199.92,200.72,200.72,46208701
2022-05-11,AAPL,200.47,202.07,198.67,198.94,198.94,47480157
2022-05-12,AAPL,200.38,201.35,198.76,200.62,200.62,61980594
2022-05-13,AAPL,199.88,203.8,197.88,201.7,201.7,51645893
2022-05-16,AAPL,201.48,211.42,200.49,207.96,207.96,69620006
2022-05-17,AAPL,209.5,210.73,205.32,207.08,207.08,49946928
2022-05-18,AAPL,207.17,211.66,204.13,205.23,205.23,61875809
2022-05-19,AAPL,206.26,209.8,205.5,208.52,208.52,62473262
2022-05-20,AAPL,208.25,210.2,203.55,204.2,204.2,71575309
2022-05-23,AAPL,205.2,211.59,205.12,209.06,209.06,77686987
2022-05-24,AAPL,210.35,212.01,201.33,202.86,202.86,69818343
2022-05-25,AAPL,202.67,208.59,199.3,205.96,205.96,48936274
2022-05-26,AAPL,205.41,206.19,198.13,202.63,202.63,72442354
2022-05-27,AAPL,204.43,207.98,200.49,205.98,205.98,69759888
2022-05-30,AAPL,206.68,211.36,201.27,203.21,203.21,75798080
2022-05-31,AAPL,203.11,204.66,202.73,203.81,203.81,65566311
2022-06-01,AAPL,206.68,208.92,201.38,201.99,201.99,81522052
2022-06-02,AAPL,201.11,204.76,200.23,204.42,204.42,51430599
2022-06-03,AAPL,204.61,205.86,199.34,202.26,202.26,66764791
2022-06-06,AAPL,201.58,203.3,194.23,197.56,197.56,77719917
2022-06-07,AAPL,196.55,202.02,195.09,199.58,199.58,51194147
2022-06-08,AAPL,200.23,201.64,198.74,201.62,201.62,45143326
2022-06-09,AAPL,199.22,203.05,196.32,202.05,202.05,44672321
2022-06-10,AAPL,200.83,201.72,199.1,199.47,199.47,47253383
2022-06-13,AAPL,200.1,202.47,194.77,196.57,196.57,57192398
2022-06-14,AAPL,197.98,202.71,195.46,201.97,201.97,56515450
2022-06-15,AAPL,202.38,203.47,199.73,203.43,203.43,49248959
2022-06-16,AAPL,203.09,205.89,199.48,200.14,200.14,51449395
2022-06-17,AAPL,201.75,202.31,199.86,200.43,200.43,51461490
2022-06-20,AAPL,200.06,200.88,199.79,200.25,200.25,49611547
2022-06-21,AAPL,200.21,201.22,194.9,196.26,196.26,65637186
2022-06-22,AAPL,196.69,198.74,196.28,198.02,198.02,53690877
2022-06-23,AAPL,197.05,201.56,196.88,199.45,199.45,44292099
2022-06-24,AAPL,199.86,200.18,192.15,193.99,193.99,83627712
2022-06-27,AAPL,192.77,195.68,192.29,194.04,194.04,39414310
