Date,Ticker,Open,High,Low,Close,AdjClose,Volume
2021-05-27,SPY,486.03,486.18,483.6,485.06,485.06,57665789
2021-05-28,SPY,488.16,489.34,482.01,487.1,487.1,62434175
2021-05-31,SPY,486.2,499.48,480.81,497.07,497.07,55170614
2021-06-01,SPY,500.04,505.62,496.13,501.43,501.43,41285842
2021-06-02,SPY,501.78,508.26,497.38,503.29,503.29,64340322
2021-06-03,SPY,503.2,504.59,493.17,494.42,494.42,54997132
2021-06-04,SPY,493.76,497.32,487.36,488.76,488.76,52005531
2021-06-07,SPY,488.84,497.2,481.44,491.03,491.03,59000177
2021-06-08,SPY,493.09,496.73,488.0,488.9,488.9,40877393
2021-06-09,SPY,486.68,495.68,481.43,492.84,492.84,73281306
2021-06-10,SPY,491.63,496.25,491.18,493.91,493.91,49147492
2021-06-11,SPY,495.72,496.31,488.39,493.1,493.1,44272578
2021-06-14,SPY,493.25,499.86,486.83,491.13,491.13,60866552
2021-06-15,SPY,493.75,495.46,482.47,485.52,485.52,74510400
2021-06-16,SPY,486.11,489.66,483.88,487.88,487.88,40420862
2021-06-17,SPY,486.47,489.84,484.48,487.67,487.67,44090883
2021-06-18,SPY,487.1,491.03,484.25,485.65,485.65,42855926
2021-06-21,SPY,486.77,489.44,474.29,474.91,474.91,60176018
2021-06-22,SPY,472.62,476.48,463.37,463.96,463.96,49585294
2021-06-23,SPY,463.28,464.65,459.2,463.28,463.28,49056088
2021-06-24,SPY,464.12,472.13,460.76,466.0,466.0,65906238
2021-06-25,SPY,466.9,473.43,455.35,458.51,458.51,48162115
2021-06-28,SPY,460.9,463.61,458.76,462.16,462.16,35884751
2021-06-29,SPY,463.87,464.63,458.96,459.45,459.45,50219089
2021-06-30,SPY,460.21,463.66,455.66,460.94,460.94,43478781
2021-07-01,SPY,463.34,472.97,463.01,470.48,470.48,75763768
2021-07-02,SPY,470.96,472.12,464.66,467.28,467.28,57630090
2021-07-05,SPY,468.7,469.07,461.39,466.32,466.32,56054919
2021-07-06,SPY,465.04,465.69,463.53,465.51,465.51,41949544
2021-07-07,SPY,465.2,468.09,462.37,463.24,463.24,47336210
2021-07-08,SPY,464.66,466.22,451.55,456.04,456.04,61873427
2021-07-09,SPY,459.98,462.92,452.01,453.96,453.96,65665551
2021-07-12,SPY,455.53,461.42,455.11,458.7,458.7,50867806
2021-07-13,SPY,459.04,460.49,455.94,457.09,457.09,57093607
2021-07-14,SPY,458.56,466.82,456.87,465.08,465.08,57741834
2021-07-15,SPY,465.03,467.15,464.05,464.57,464.57,43567046
2021-07-16,SPY,464.38,467.11,463.26,466.25,466.25,60805914
2021-07-19,SPY,466.51,466.8,455.46,461.22,461.22,71176343
2021-07-20,SPY,460.72,467.03,460.53,463.27,463.27,58828788
2021-07-21,SPY,464.12,470.23,461.88,462.46,462.46,65590290
2021-07-22,SPY,462.16,463.55,459.01,461.97,461.97,57348832
2021-07-23,SPY,461.04,469.74,456.04,467.37,467.37,75112075
2021-07-26,SPY,467.06,476.26,462.23,472.05,472.05,70845958
2021-07-27,SPY,475.46,476.6,466.24,466.64,466.64,74360607
2021-07-28,SPY,464.12,469.52,463.27,467.18,467.18,43040412
2021-07-29,SPY,468.08,469.68,463.12,464.44,464.44,60664895
2021-07-30,SPY,462.85,469.04,462.8,468.3,468.3,42255493
2021-08-02,SPY,470.94,474.53,468.37,472.55,472.55,60648040
2021-08-03,SPY,468.63,478.17,462.75,476.05,476.05,57350996
2021-08-04,SPY,478.48,486.69,478.32,486.46,486.46,59995140
2021-08-05,SPY,483.53,498.36,483.02,495.98,495.98,61269781
2021-08-06,SPY,494.31,498.77,490.91,497.36,497.36,45783155
2021-08-09,SPY,495.29,513.79,494.26,508.97,508.97,79139259
2021-08-10,SPY,511.32,511.47,504.09,506.05,506.05,65727219
2021-08-11,SPY,507.41,507.91,498.57,501.8,501.8,46707859
2021-08-12,SPY,500.79,504.08,498.59,499.33,499.33,46401397
2021-08-13,SPY,502.46,506.07,494.17,495.69,495.69,48037921
2021-08-16,SPY,498.88,501.26,488.59,492.21,492.21,51916653
2021-08-17,SPY,494.15,496.84,492.12,493.1,493.1,53563577
2021-08-18,SPY,493.53,495.4,484.31,491.92,491.92,43950326
2021-08-19,SPY,493.37,499.49,487.17,487.42,487.42,56826074
2021-08-20,SPY,490.53,491.18,484.08,486.45,486.45,40216461
2021-08-23,SPY,486.62,491.11,482.53,483.94,483.94,49398440
2021-08-24,SPY,484.13,486.86,482.07,484.25,484.25,40269120
2021-08-25,SPY,486.28,489.59,474.49,477.1,477.1,72134695
2021-08-26,SPY,477.84,478.9,477.57,477.89,477.89,50079535
2021-08-27,SPY,478.04,479.3,470.13,470.13,470.13,62877930
2021-08-30,SPY,469.62,470.32,465.44,467.16,467.16,58796794
2021-08-31,SPY,468.95,470.17,456.29,458.84,458.84,66524859
2021-09-01,SPY,458.27,461.03,453.83,455.0,455.0,59645270
2021-09-02,SPY,457.62,463.28,451.49,460.18,460.18,46266712
2021-09-03,SPY,459.4,460.37,451.08,457.64,457.64,66425893
2021-09-06,SPY,457.57,458.49,451.32,455.54,455.54,38798919
2021-09-07,SPY,456.64,467.37,456.54,464.33,464.33,54781926
2021-09-08,SPY,464.65,468.05,463.55,464.71,464.71,62734121
2021-09-09,SPY,461.44,468.97,460.2,466.47,466.47,49706656
2021-09-10,SPY,466.81,475.13,466.64,474.48,474.48,48847728
2021-09-13,SPY,476.75,481.34,471.19,475.95,475.95,52358615
2021-09-14,SPY,475.06,478.57,468.37,468.64,468.64,51936725
2021-09-15,SPY,466.49,469.69,461.98,463.15,463.15,50259843
2021-09-16,SPY,461.63,473.52,455.7,470.16,470.16,73875009
2021-09-17,SPY,472.03,473.12,466.4,469.14,469.14,54775834
2021-09-20,SPY,469.42,472.88,464.44,465.99,465.99,38145844
2021-09-21,SPY,465.17,468.93,462.24,468.03,468.03,39541130
2021-09-22,SPY,466.96,477.19,466.24,472.81,472.81,71416222
2021-09-23,SPY,474.0,478.85,471.69,474.07,474.07,33821478
2021-09-24,SPY,475.31,479.57,468.69,469.22,469.22,55971956
2021-09-27,SPY,468.75,472.4,460.75,466.83,466.83,48843181
2021-09-28,SPY,468.36,477.1,467.58,474.3,474.3,67028975
2021-09-29,SPY,473.72,477.41,468.41,470.46,470.46,37809412
2021-09-30,SPY,471.8,475.78,468.33,471.18,471.18,51376093
2021-10-01,SPY,471.76,477.28,469.35,474.92,474.92,51512243
2021-10-04,SPY,473.12,475.1,468.93,472.25,472.25,50322674
2021-10-05,SPY,473.35,487.87,472.47,485.14,485.14,70756727
2021-10-06,SPY,484.29,484.56,478.95,484.13,484.13,33225642
2021-10-07,SPY,482.65,484.01,479.38,482.72,482.72,50890680
2021-10-08,SPY,483.14,485.15,467.37,470.27,470.27,78084526
2021-10-11,SPY,471.12,482.36,466.9,480.09,480.09,58655563
2021-10-12,SPY,482.15,482.34,471.42,474.9,474.9,61529346
2021-10-13,SPY,476.07,477.63,465.81,466.21,466.21,77919035
2021-10-14,SPY,464.72,470.07,461.71,468.24,468.24,44229966
2021-10-15,SPY,468.34,469.5,461.95,462.95,462.95,70072652
2021-10-18,SPY,463.69,467.8,461.07,465.18,465.18,40997927
2021-10-19,SPY,465.81,467.69,461.4,464.68,464.68,53484779
2021-10-20,SPY,465.13,465.87,455.91,460.89,460.89,44562865
2021-10-21,SPY,460.94,463.31,458.37,462.6,462.6,46530856
2021-10-22,SPY,463.88,466.97,460.29,465.8,465.8,43970757
2021-10-25,SPY,465.04,470.9,462.7,466.98,466.98,35970013
2021-10-26,SPY,466.92,468.3,461.84,465.37,465.37,51712409
2021-10-27,SPY,464.62,469.38,456.5,457.07,457.07,55210610
2021-10-28,SPY,456.73,460.38,453.15,453.58,453.58,63011493
2021-10-29,SPY,452.08,462.18,449.67,457.02,457.02,49625345
2021-11-01,SPY,456.45,460.62,451.38,452.14,452.14,57464879
2021-11-02,SPY,449.3,458.1,446.2,454.16,454.16,71852097
2021-11-03,SPY,453.58,454.03,450.85,451.55,451.55,50639434
2021-11-04,SPY,451.34,461.45,450.38,458.84,458.84,56403637
2021-11-05,SPY,458.74,464.41,452.43,461.94,461.94,48142918
2021-11-08,SPY,460.96,465.81,455.76,463.93,463.93,58609660
2021-11-09,SPY,467.51,471.38,461.27,462.32,462.32,49191406
2021-11-10,SPY,463.41,475.76,461.74,469.53,469.53,45286353
2021-11-11,SPY,466.93,477.02,466.68,475.2,475.2,56763603
2021-11-12,SPY,475.19,482.1,473.09,473.37,473.37,42808752
2021-11-15,SPY,473.55,488.69,469.14,485.83,485.83,78470728
2021-11-16,SPY,486.14,488.62,476.6,479.24,479.24,58466452
2021-11-17,SPY,479.2,483.06,476.27,482.76,482.76,46764243
2021-11-18,SPY,484.03,485.71,477.27,478.99,478.99,51476381
2021-11-19,SPY,478.77,481.91,472.57,474.28,474.28,46034007
2021-11-22,SPY,473.37,480.3,469.69,476.72,476.72,68442062
2021-11-23,SPY,477.31,481.02,474.0,478.34,478.34,58149571
2021-11-24,SPY,478.47,485.65,473.31,484.85,484.85,60176235
2021-11-25,SPY,484.61,486.56,483.54,485.14,485.14,60113908
2021-11-26,SPY,484.6,484.77,467.8,478.32,478.32,68076427
2021-11-29,SPY,481.32,485.87,478.06,479.5,479.5,48460387
2021-11-30,SPY,478.64,480.27,476.42,478.02,478.02,44077368
2021-12-01,SPY,476.99,478.96,472.12,474.4,474.4,66489565
2021-12-02,SPY,475.0,485.42,473.41,484.73,484.73,81085106
2021-12-03,SPY,487.04,488.68,478.38,485.58,485.58,43635653
2021-12-06,SPY,486.89,487.16,483.91,487.09,487.09,56754162
2021-12-07,SPY,488.39,492.19,479.2,480.55,480.55,72352684
2021-12-08,SPY,479.17,486.25,472.49,483.32,483.32,67403913
2021-12-09,SPY,484.91,487.57,481.02,482.3,482.3,57245397
2021-12-10,SPY,481.72,483.49,474.8,480.86,480.86,55775716
2021-12-13,SPY,481.61,487.61,476.13,484.92,484.92,43270161
2021-12-14,SPY,484.89,487.64,483.84,485.0,485.0,41786380
2021-12-15,SPY,486.16,494.25,484.73,490.4,490.4,62087000
2021-12-16,SPY,491.7,493.31,480.91,482.52,482.52,55377677
2021-12-17,SPY,483.0,491.36,481.89,490.95,490.95,54517195
2021-12-20,SPY,489.14,495.45,485.9,490.56,490.56,34929769
2021-12-21,SPY,491.38,497.81,485.61,497.34,497.34,68884702
2021-12-22,SPY,495.91,500.98,493.97,495.56,495.56,35203665
2021-12-23,SPY,493.39,504.15,487.39,499.35,499.35,69653318
2021-12-24,SPY,497.17,506.84,492.42,503.82,503.82,71973640
2021-12-27,SPY,504.52,507.92,496.1,501.94,501.94,46132530
2021-12-28,SPY,498.08,513.29,495.34,511.61,511.61,59755415
2021-12-29,SPY,511.34,511.83,507.23,508.24,508.24,57173704
2021-12-30,SPY,512.34,513.69,506.06,509.69,509.69,46067832
2021-12-31,SPY,508.11,510.28,506.35,507.96,507.96,37864638
2022-01-03,SPY,504.44,508.26,499.73,501.69,501.69,40310643
2022-01-04,SPY,498.86,499.54,490.54,493.47,493.47,63127246
2022-01-05,SPY,492.13,505.82,490.75,505.1,505.1,80787943
2022-01-06,SPY,506.7,508.6,502.53,503.0,503.0,44888253
2022-01-07,SPY,505.88,506.68,488.53,494.54,494.54,61207495
2022-01-10,SPY,495.18,500.88,492.1,498.5,498.5,55769084
2022-01-11,SPY,496.69,499.87,493.88,495.05,495.05,52352011
2022-01-12,SPY,496.71,500.12,494.66,496.06,496.06,35073149
2022-01-13,SPY,495.15,496.41,489.91,494.02,494.02,42267838
2022-01-14,SPY,493.56,509.77,493.06,508.6,508.6,66256321
2022-01-17,SPY,510.76,516.0,496.71,505.11,505.11,54241395
2022-01-18,SPY,506.98,511.11,503.35,507.21,507.21,53558226
2022-01-19,SPY,509.54,511.05,502.99,503.51,503.51,71341136
2022-01-20,SPY,505.32,505.66,495.48,501.72,501.72,53068876
2022-01-21,SPY,503.16,506.36,490.75,498.89,498.89,56555034
2022-01-24,SPY,495.92,497.55,492.5,495.91,495.91,57643374
2022-01-25,SPY,493.2,499.08,488.51,498.77,498.77,67935912
2022-01-26,SPY,498.74,510.28,492.6,507.36,507.36,65152317
2022-01-27,SPY,508.02,513.75,503.11,509.34,509.34,60271347
2022-01-28,SPY,507.86,513.9,503.78,511.42,511.42,56856372
2022-01-31,SPY,511.99,520.69,507.81,508.62,508.62,61652972
2022-02-01,SPY,508.99,510.9,500.36,503.5,503.5,64531822
2022-02-02,SPY,502.12,504.01,495.33,503.64,503.64,60206952
2022-02-03,SPY,502.67,512.52,502.21,508.09,508.09,46480211
2022-02-04,SPY,506.55,508.38,498.28,499.65,499.65,49606979
2022-02-07,SPY,497.18,499.88,483.49,489.14,489.14,61412632
2022-02-08,SPY,490.38,491.62,485.53,487.16,487.16,46566478
2022-02-09,SPY,487.94,496.68,485.94,490.61,490.61,39192601
2022-02-10,SPY,487.56,491.89,480.16,482.0,482.0,50186677
2022-02-11,SPY,482.85,488.85,476.29,485.86,485.86,62907695
2022-02-14,SPY,483.9,503.02,483.45,494.39,494.39,74402837
2022-02-15,SPY,491.18,510.63,487.2,502.86,502.86,59356332
2022-02-16,SPY,500.63,504.48,500.41,504.47,504.47,67065932
2022-02-17,SPY,505.34,509.69,497.23,500.9,500.9,65409996
2022-02-18,SPY,501.93,501.96,494.43,496.98,496.98,68605699
2022-02-21,SPY,495.76,501.01,493.67,498.33,498.33,61859686
2022-02-22,SPY,498.63,504.34,487.41,487.63,487.63,69958113
2022-02-23,SPY,487.83,489.91,480.8,485.04,485.04,53742148
2022-02-24,SPY,485.5,489.77,473.95,474.66,474.66,68029220
2022-02-25,SPY,478.12,484.42,477.06,479.75,479.75,46038822
2022-02-28,SPY,481.43,485.59,479.01,479.81,479.81,36399396
2022-03-01,SPY,482.58,484.4,478.22,479.04,479.04,53049706
2022-03-02,SPY,479.26,486.03,476.69,480.84,480.84,54249488
2022-03-03,SPY,480.61,484.38,480.56,480.58,480.58,34153593
2022-03-04,SPY,478.7,483.61,475.73,477.49,477.49,63530865
2022-03-07,SPY,477.91,479.22,467.06,472.81,472.81,59355982
2022-03-08,SPY,475.01,477.1,473.85,476.45,476.45,57062717
2022-03-09,SPY,476.08,492.74,473.7,491.63,491.63,68152416
2022-03-10,SPY,493.38,497.66,489.84,493.7,493.7,39896875
2022-03-11,SPY,496.11,498.08,495.09,496.01,496.01,62175542
2022-03-14,SPY,493.73,499.54,487.68,492.82,492.82,37820206
2022-03-15,SPY,491.18,503.81,490.32,502.26,502.26,82195633
2022-03-16,SPY,502.33,503.39,498.23,498.72,498.72,67814145
2022-03-17,SPY,498.88,501.57,498.15,498.48,498.48,55925827
2022-03-18,SPY,496.64,505.18,493.59,503.14,503.14,57304281
2022-03-21,SPY,504.83,511.04,499.58,501.2,501.2,58601263
2022-03-22,SPY,503.27,511.9,499.87,506.99,506.99,58193208
2022-03-23,SPY,505.14,510.0,503.62,507.63,507.63,62430613
2022-03-24,SPY,506.1,514.26,504.68,510.91,510.91,44041120
2022-03-25,SPY,515.12,524.07,512.1,523.78,523.78,48884945
2022-03-28,SPY,525.09,528.58,517.5,521.17,521.17,48386899
2022-03-29,SPY,520.5,526.1,518.03,525.58,525.58,45873580
2022-03-30,SPY,524.19,524.76,523.11,524.69,524.69,48671327
2022-03-31,SPY,524.63,526.37,515.99,519.76,519.76,65484757
2022-04-01,SPY,520.01,525.84,519.64,524.59,524.59,45383669
2022-04-04,SPY,521.62,523.43,519.15,519.8,519.8,47074505
2022-04-05,SPY,519.1,522.03,515.15,516.29,516.29,57908343
2022-04-06,SPY,517.09,519.24,512.61,515.69,515.69,36160674
2022-04-07,SPY,515.75,531.11,509.92,524.68,524.68,56393244
2022-04-08,SPY,528.08,531.83,523.25,523.79,523.79,51526299
2022-04-11,SPY,523.3,538.22,521.05,535.05,535.05,77869318
2022-04-12,SPY,538.42,539.85,536.78,538.95,538.95,59172554
2022-04-13,SPY,540.39,555.42,537.14,553.72,553.72,71039331
2022-04-14,SPY,555.48,556.22,541.63,549.56,549.56,63162944
2022-04-15,SPY,550.34,554.79,540.16,546.51,546.51,67294268
2022-04-18,SPY,545.49,549.91,538.09,540.91,540.91,46553842
2022-04-19,SPY,542.22,548.11,538.43,546.3,546.3,59285705
2022-04-20,SPY,548.02,550.09,536.99,542.15,542.15,68791771
2022-04-21,SPY,542.49,545.46,539.29,539.97,539.97,64991342
2022-04-22,SPY,538.53,545.05,537.49,543.74,543.74,42232064
2022-04-25,SPY,544.81,554.29,540.37,553.47,553.47,63372733
2022-04-26,SPY,553.22,561.92,544.93,559.64,559.64,52910001
2022-04-27,SPY,560.01,565.76,555.86,559.02,559.02,60196543
2022-04-28,SPY,558.9,563.11,556.76,560.24,560.24,33886802
2022-04-29,SPY,556.32,561.59,553.54,560.92,560.92,46517773
2022-05-02,SPY,565.16,573.51,561.04,569.78,569.78,64660421
2022-05-03,SPY,567.82,572.52,564.65,568.03,568.03,39964713
2022-05-04,SPY,567.05,573.32,559.89,560.93,560.93,48911874
2022-05-05,SPY,560.96,583.36,556.93,576.59,576.59,72076856
2022-05-06,SPY,577.29,578.89,567.71,573.07,573.07,69569812
2022-05-09,SPY,569.82,587.04,568.03,585.06,585.06,72146430
2022-05-10,SPY,584.66,585.71,573.92,580.56,580.56,60968064
2022-05-11,SPY,583.4,583.52,570.11,572.62,572.62,66682743
2022-05-12,SPY,574.93,583.93,567.39,572.75,572.75,58694258
2022-05-13,SPY,574.04,575.52,550.3,564.48,564.48,68468158
2022-05-16,SPY,557.18,558.9,555.34,556.9,556.9,49618722
2022-05-17,SPY,556.97,561.11,556.8,558.82,558.82,58663768
2022-05-18,SPY,560.47,566.13,551.6,554.1,554.1,50328417
2022-05-19,SPY,551.71,562.05,549.59,556.85,556.85,49338082
2022-05-20,SPY,554.72,557.86,552.65,555.9,555.9,61497838
2022-05-23,SPY,553.72,559.54,550.43,553.7,553.7,33684678
2022-05-24,SPY,552.38,556.43,544.42,548.2,548.2,69395232
2022-05-25,SPY,548.19,555.89,542.84,546.35,546.35,35786131
2022-05-26,SPY,545.08,559.31,530.78,555.31,555.31,65662473
2022-05-27,SPY,555.13,563.17,554.65,562.75,562.75,66346235
2022-05-30,SPY,559.77,560.23,555.11,558.08,558.08,40748749
2022-05-31,SPY,556.78,560.14,555.18,557.99,557.99,35929942
2022-06-01,SPY,558.54,563.68,556.45,562.46,562.46,40649581
2022-06-02,SPY,564.88,566.66,555.19,559.38,559.38,68653314
2022-06-03,SPY,561.23,563.7,550.64,556.23,556.23,56984287
2022-06-06,SPY,555.82,559.39,547.6,548.57,548.57,67407921
2022-06-07,SPY,551.44,554.23,544.93,549.49,549.49,45277530
2022-06-08,SPY,549.39,549.91,535.73,537.56,537.56,58621022
2022-06-09,SPY,535.92,543.62,534.91,539.31,539.31,39832218
2022-06-10,SPY,541.83,545.03,530.43,531.93,531.93,50460399
2022-06-13,SPY,530.08,534.02,526.7,529.86,529.86,39293917
2022-06-14,SPY,531.68,533.53,523.11,528.07,528.07,46053506
2022-06-15,SPY,528.66,528.91,523.79,526.24,526.24,61431692
2022-06-16,SPY,528.07,529.51,522.4,527.99,527.99,56839700
2022-06-17,SPY,527.88,531.57,520.27,522.53,522.53,62823858
2022-06-20,SPY,522.13,532.62,521.72,526.53,526.53,57166462
2022-06-21,SPY,528.4,532.42,526.91,529.06,529.06,48836303
2022-06-22,SPY,531.02,535.61,520.47,521.81,521.81,56313944
2022-06-23,SPY,521.95,524.14,513.99,518.43,518.43,59247889
2022-06-24,SPY,519.49,523.3,518.21,520.8,520.8,33772669
2022-06-27,SPY,523.0,528.65,522.65,527.95,527.95,68055718
2022-06-28,SPY,525.37,527.43,522.07,523.36,523.36,63948028
2022-06-29,SPY,526.25,535.71,523.95,535.21,535.21,61628100
2022-06-30,SPY,536.04,537.69,530.48,533.34,533.34,49756332
2022-07-01,SPY,531.05,545.0,528.63,541.21,541.21,68783329
2022-07-04,SPY,541.41,544.78,531.82,536.95,536.95,69973012
2022-07-05,SPY,537.94,549.31,536.63,543.44,543.44,63366735
2022-07-06,SPY,543.34,545.69,542.94,544.63,544.63,59049518
2022-07-07,SPY,543.79,553.04,541.31,552.68,552.68,75222505
2022-07-08,SPY,551.83,560.02,549.29,557.44,557.44,61465443
2022-07-11,SPY,556.64,557.15,549.45,549.81,549.81,68017463
2022-07-12,SPY,553.36,556.3,543.13,547.09,547.09,64898997
